id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24046157,Rental unit in Ixelles · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,175988425,Ionna,,Ixelles,50.82182,4.3544,Private room,37,28,19,2023-06-30,0.27,2,0,1,
24049807,Rental unit in Schaarbeek · 1 bedroom · 1 bed · 1 bath,96194401,Alice,,Schaerbeek,50.87386,4.38067,Entire home/apt,,1,2,2021-11-14,0.08,1,0,0,
24069195,Condo in Brussel · ★4.55 · 1 bedroom · 2 beds · 1 bath,39944963,Esmara Et Philippe,,Bruxelles,50.84957,4.35289,Entire home/apt,220,1,11,2023-04-08,0.19,16,30,3,
24071175,Rental unit in Ixelles · ★4.74 · 1 bedroom · 1 bed · 1 bath,37563179,Sam,,Ixelles,50.83491,4.37926,Entire home/apt,55,2,114,2021-06-30,1.66,2,0,0,
24089720,Rental unit in Brussel · ★4.98 · 1 bedroom · 2 beds · 1 bath,90038663,Christian,,Bruxelles,50.85343,4.35179,Entire home/apt,90,3,44,2023-04-02,0.76,1,2,4,
24112105,Rental unit in Vorst · ★4.84 · 1 bedroom · 1 bed · 1.5 shared baths,9891541,Thomas,,Forest,50.81874,4.32444,Private room,57,2,116,2023-10-30,1.68,1,0,20,
24114751,Rental unit in Forest · ★4.63 · 2 bedrooms · 2 beds · 1 bath,181624598,Melanie,,Forest,50.81947,4.32623,Entire home/apt,180,4,51,2023-01-05,0.74,1,223,1,
24131219,Condo in Elsene · ★4.65 · 1 bedroom · 1 bed · 1 private bath,7963902,Maxime Et Clotilde,,Ixelles,50.82556,4.36093,Private room,,1,170,2023-10-17,2.47,1,0,30,
24182398,Rental unit in Bruxelles · ★5.0 · 1 bedroom · 1 bed · 1 bath,106978926,Anne,,Bruxelles,50.84886,4.34089,Entire home/apt,45,91,3,2020-07-31,0.05,3,243,0,
24195037,Rental unit in Bruxelles · ★4.59 · 1 bedroom · 1 bed · 1 bath,3795922,Sevgi,,Bruxelles,50.84236,4.34682,Entire home/apt,80,60,22,2023-09-30,0.34,4,80,2,
24200414,Home in Uccle · ★4.97 · 1 bedroom · 1 bed · 1 private bath,152446112,Ellen,,Uccle,50.77941,4.33838,Private room,71,1,66,2023-12-07,0.96,1,351,9,
24225168,Rental unit in Bruxelles · ★4.68 · 1 bedroom · 2 beds · 1 bath,142056336,Hicham,,Bruxelles,50.87675,4.34635,Entire home/apt,87,2,256,2023-11-26,3.69,1,164,46,
24257540,Rental unit in Saint-Gilles · ★4.76 · 3 bedrooms · 3 beds · 1 bath,1122555,Alice,,Saint-Gilles,50.83225,4.34454,Entire home/apt,145,3,21,2023-08-10,0.32,1,29,4,
24258468,Rental unit in Forest · ★4.84 · 2 bedrooms · 2 beds · 1 shared bath,5486163,Sheena,,Forest,50.82465,4.33717,Private room,40,5,64,2023-11-19,0.95,3,4,15,
