id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46507346,Condo in Bydel Sagene · ★4.10 · 2 bedrooms · 2 beds · 1 bath,357190687,Hannah,,Sagene,59.93271,10.76217,Entire home/apt,1300,5,10,2023-08-06,0.27,1,129,2,
820107959117162084,Rental unit in Bydel Sagene · 1 bedroom · 1 bed · 1 bath,54391892,Ingrid,,Sagene,59.934520166344235,10.762498475412926,Entire home/apt,1500,2,2,2023-07-02,0.27,1,364,2,
612093337542676394,Rental unit in Grünerløkka · ★4.68 · 2 bedrooms · 3 beds · 2 baths,4720628,Nes,,Grünerløkka,59.9223,10.76154,Entire home/apt,4500,3,37,2023-07-10,1.87,1,170,15,
908757778218763266,Rental unit in Bydel Sagene · ★4.80 · 1 bedroom · 2 beds · 1 bath,165237840,Ka Yi,,Grünerløkka,59.93248,10.76449,Entire home/apt,1000,2,14,2023-10-21,2.35,1,0,14,
931703703057756459,Rental unit in Sankt Hanshaugen · ★4.67 · 1 bedroom · 1 bed · 1 bath,65405624,Sebastian,,St. Hanshaugen,59.92921,10.73372,Entire home/apt,1486,2,3,2023-09-09,0.61,1,89,3,
1047692655174491880,Rental unit in Bydel Sagene · ★New · 2 bedrooms · 3 beds · 1 bath,45727235,Mikael,,Sagene,59.938567751627424,10.754828870979521,Entire home/apt,998,3,0,,,1,230,0,
901984995541020532,Rental unit in Sankt Hanshaugen · 3 bedrooms · 2 beds · 1 bath,53691003,Jostein,,St. Hanshaugen,59.92352,10.73779,Entire home/apt,1466,1,2,2023-07-02,0.29,1,66,2,
21877270,Condo in Sankt Hanshaugen · ★4.96 · 3 bedrooms · 3 beds · 1 bath,10961583,Ragnhild,,St. Hanshaugen,59.92809,10.7328,Entire home/apt,2024,7,27,2022-08-28,0.37,1,267,0,
13647615,Rental unit in Oslo · 1 bedroom · 1 bed · 1 bath,57487265,Nina,,St. Hanshaugen,59.92335,10.73483,Entire home/apt,1800,2,1,2016-08-13,0.01,1,83,0,
755771874799573930,Rental unit in Grünerløkka · ★4.55 · 1 bedroom · 3 beds · 1 shared bath,405130190,Ana And Dom,,Grünerløkka,59.9204,10.76541,Private room,619,1,46,2023-10-30,3.58,10,0,43,
740454315614965835,Condo in Frogner · ★5.0 · 1 bedroom · 1 bed · 1 bath,51649143,William,,Frogner,59.91835,10.70821,Entire home/apt,1424,4,6,2023-08-27,0.44,1,276,5,
47303406,Condo in Grünerløkka · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,89187326,Stian,,Grünerløkka,59.92179,10.7653,Private room,650,14,21,2022-08-21,0.71,5,365,0,
799837567073673939,Rental unit in Sankt Hanshaugen · 2 bedrooms · 2 beds · 1 bath,139822174,Kasper,,St. Hanshaugen,59.9251445,10.7424939,Entire home/apt,,2,0,,,1,355,0,
35341238,Condo in Sankt Hanshaugen · ★5.0 · 1 bedroom · 1 bed · 1 bath,13496781,Helen,,St. Hanshaugen,59.92249,10.73532,Entire home/apt,1600,4,9,2020-02-17,0.16,1,268,0,
847080162514623678,Condo in Ullern · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,24613871,Diana,,Ullern,59.93253069999999,10.6781843,Private room,700,1,5,2023-05-12,0.57,1,85,5,
52070678,Condo in Bydel Sagene · 1 bedroom · 1 bed · 1 bath,144621356,Madelen,,Sagene,59.92999,10.76012,Entire home/apt,1500,15,2,2023-07-17,0.16,1,177,1,
910802634187039675,Rental unit in Bydel Sagene · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,195132071,Bjorn Ivar,,Sagene,59.93775,10.76425,Entire home/apt,2000,2,4,2023-10-22,0.63,1,74,4,
17858047,Rental unit in Oslo · ★4.90 · 2 bedrooms · 3 beds · 1 bath,122209436,Takako,,Frogner,59.91743,10.70563,Entire home/apt,1871,2,39,2023-10-29,0.49,1,123,3,
13259834,Rental unit in Oslo · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4096012,Anette,,Frogner,59.91085,10.70921,Entire home/apt,1800,3,5,2017-09-07,0.06,1,2,0,
738556189941690645,Condo in Grünerløkka · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,405130190,Ana And Dom,,Grünerløkka,59.91964082827769,10.764494352042675,Private room,491,1,122,2023-12-18,8.49,10,80,104,
903659451089431646,Rental unit in Sankt Hanshaugen · 2 bedrooms · 2 beds · 1 bath,34085900,Olav,,St. Hanshaugen,59.9197557,10.7385905,Entire home/apt,2483,21,2,2023-07-03,0.31,1,364,2,
671418102944847095,Boat in Frogner · ★4.52 · 2 bedrooms · 5 beds · 1 bath,51736128,Rolf,,Frogner,59.91136,10.70622,Entire home/apt,1050,2,21,2023-09-11,1.19,2,355,16,
753427960713726548,Townhouse in Grünerløkka · 1 bedroom · 1 bed · 1 shared bath,364457127,Maya Mona,,Grünerløkka,59.92231,10.76655,Private room,990,5,1,2023-06-30,0.16,2,90,1,
13547351,Condo in Majorstuen · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,77973726,Kristina,,Frogner,59.9223428,10.7248527,Private room,1050,3,18,2023-09-10,1.36,1,234,16,
12173255,Rental unit in Oslo · 1 bedroom · 3 beds · 1 bath,34470043,Espen,,Grünerløkka,59.92268,10.7594,Private room,3500,1,2,2017-05-22,0.02,2,364,0,
932430260650807151,Rental unit in Bydel Sagene · ★5.0 · 1 bedroom · 1 bed · 1 bath,93160100,Jane,,Sagene,59.93769930000001,10.7588472,Entire home/apt,1098,2,4,2023-09-25,0.91,1,364,4,
926207539654581080,Rental unit in Sankt Hanshaugen · 4 bedrooms · 5 beds · 2 baths,1684876,Marthe & Mads,,St. Hanshaugen,59.92917363553888,10.738068599422942,Entire home/apt,,2,0,,,1,365,0,
29007854,Home in Ris · ★4.90 · 1 bedroom · 2 beds · 1 shared bath,181905,Martin,,Vestre Aker,59.95654,10.69681,Private room,500,30,10,2022-08-31,0.16,1,179,0,
50545337,Condo in Grünerløkka · ★4.65 · 1 bedroom · 1 bed · 1 bath,252598863,S,,Grünerløkka,59.91852,10.76331,Entire home/apt,807,2,85,2023-12-22,2.84,1,2,43,
38738310,Rental unit in Grünerløkka · ★4.81 · 1 bedroom · 1 bed · 1 bath,296247706,Daniel & Jon Anders,,Grünerløkka,59.92246,10.76431,Entire home/apt,1100,1,345,2023-12-21,6.64,1,138,110,
845313269219296033,Rental unit in Bydel Sagene · 1 bedroom · 1 bed · 1 bath,40243514,Pia,,Sagene,59.93466285402383,10.766232955471969,Entire home/apt,1186,3,1,2023-07-03,0.17,1,349,1,
13613432,Rental unit in Oslo · ★4.86 · 3 bedrooms · 6 beds · 1 bath,55142286,Pia,,Frogner,59.9179,10.71239,Entire home/apt,4088,3,36,2023-08-03,0.40,1,31,6,
881243251626381125,Rental unit in Grünerløkka · 2 bedrooms · 2 beds · 1 bath,24557976,Armelle,,Grünerløkka,59.92426930804125,10.763274617493153,Entire home/apt,1857,2,2,2023-08-28,0.43,1,87,2,
896377872722851198,Rental unit in Grünerløkka · 2 bedrooms · 2 beds · 1 bath,160323180,Astrid,,St. Hanshaugen,59.92819,10.75002,Entire home/apt,1600,6,0,,,1,364,0,
929724041024325417,Rental unit in Grünerløkka · 1 bedroom · 1 bed · 1 bath,522381701,Stig Magnus,,Grünerløkka,59.92830242119901,10.750235058367252,Entire home/apt,1999,3,1,2023-09-13,0.28,1,364,1,
918064422504405393,Rental unit in Grünerløkka · 2 bedrooms · 2 beds · 1 bath,30251694,Camilla Scharp,,Sagene,59.929330775096666,10.760702667905965,Entire home/apt,,5,0,,,1,87,0,
952125944528460754,Rental unit in Nordstrand · 2 bedrooms · 2 beds · 1 bath,458516569,Kine,,Nordstrand,59.87756,10.7736,Entire home/apt,2000,4,0,,,1,173,0,
32063573,Villa in Oslo · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,76370869,Liv,,Vestre Aker,59.95947,10.65692,Private room,665,3,41,2023-11-02,0.70,1,79,12,
590834,Rental unit in Oslo · ★4.63 · 1 bedroom · 1 bed · 1 bath,2914938,Bent,,Nordre Aker,59.96531,10.77889,Entire home/apt,740,30,8,2023-12-23,0.06,1,247,1,
905108571182222630,Condo in Nordre Aker · ★5.0 · 1 bedroom · 1 bed · 1 bath,70184317,Lina,,Nordre Aker,59.95414849999999,10.7711646,Private room,695,3,3,2023-09-20,0.46,1,87,3,
828211166009829015,Home in Holmenkollen · ★4.80 · 10 bedrooms · 13 beds · 3 shared baths,501358342,Cecilie,,Vestre Aker,59.96115,10.66448,Private room,12800,1,5,2023-06-18,0.54,9,352,5,
51381041,Condo in Grünerløkka · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,8319331,Kristoffer,,Grünerløkka,59.93138,10.79095,Private room,400,2,22,2023-07-01,0.76,2,26,4,
1022698062410795571,Home in Frogner · ★New · 1 bedroom · 1 bed · 1 bath,334990223,Siv,,Frogner,59.896068830443944,10.676900250771837,Private room,440,1,0,,,3,268,0,
725381586419562171,Condo in Nordre Aker · ★4.92 · 1 bedroom · 1 bed · 1 bath,480337911,Jim And Martine,,Nordre Aker,59.96062,10.76886,Entire home/apt,1000,2,13,2023-09-10,0.90,2,12,10,
800601696345205349,Condo in Bydel Alna · ★4.87 · Studio · 2 beds · 1 bath,35020186,Elisabet,,Alna,59.91141,10.83505,Entire home/apt,581,2,15,2023-10-22,1.40,1,49,15,
945070849093900416,Rental unit in Bydel Østensjø · ★4.90 · 2 bedrooms · 3 beds · 1 bath,137055847,Ida,,Østensjø,59.8810639,10.8270685,Entire home/apt,1100,3,10,2023-10-01,2.21,1,31,10,
39443312,Guest suite in Oslo Municipality · ★4.89 · 1 bedroom · 2 beds · 1 bath,302101951,Ulrika,,Frogner,59.89778,10.67469,Entire home/apt,963,3,36,2023-10-28,0.71,1,259,17,
6284528,Rental unit in Oslo · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,15060706,Carina,,Søndre Nordstrand,59.83914,10.79884,Private room,600,2,73,2020-11-02,0.83,1,365,0,
1025502635742413832,Rental unit in Bydel Bjerke · ★New · 1 bedroom · 1 bed · 1 bath,473756699,Callistus,,Bjerke,59.93229540262118,10.818852803284239,Private room,,1,0,,,4,270,0,
43381055,Rental unit in Ullern · ★4.73 · Studio · 3 beds · 1 bath,235156797,Jørn,,Ullern,59.92237,10.68025,Entire home/apt,800,4,33,2023-11-13,0.76,1,303,8,
30434021,Rental unit in Bjerke · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,32076189,Shing,,Bjerke,59.94192,10.84853,Private room,3000,4,24,2019-10-01,0.40,1,90,0,
37048589,Rental unit in Oslo  · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,25649955,Thorbjørn,,Gamle Oslo,59.90208,10.79153,Entire home/apt,1200,14,11,2020-08-03,0.21,1,47,0,
